Date,ID,PARAM,Value,Latitude,Longitude,Max Temp,Min Temp,Mean Temp,Heat Deg Days,Cool Deg Days,Total Precip
2017-01-06,08MG012,2,8.734,49.309259999999995,-121.77373,3.0,-5.5,-1.3,19.3,0.0,0.0
2017-01-07,08MG012,2,8.722,49.309259999999995,-121.77373,3.3,-0.9,1.2,16.8,0.0,0.0
2017-01-08,08MG012,2,8.705,49.309259999999995,-121.77373,4.4,-0.6,1.9,16.1,0.0,1.8
2017-01-09,08MG012,2,8.681,49.309259999999995,-121.77373,1.1,-7.1,-3.0,21.0,0.0,7.3
2017-01-10,08MG012,2,8.688,49.309259999999995,-121.77373,-0.3,-5.0,-2.7,20.7,0.0,0.0
2017-01-11,08MG012,2,8.650,49.309259999999995,-121.77373,-0.3,-5.3,-2.8,20.8,0.0,0.0
2017-01-12,08MG012,2,8.618,49.309259999999995,-121.77373,-2.3,-9.7,-6.0,24.0,0.0,0.0
2017-01-13,08MG012,2,8.598,49.309259999999995,-121.77373,-3.1,-8.1,-5.6,23.6,0.0,0.0
2017-01-14,08MG012,2,8.579,49.309259999999995,-121.77373,0.9,-5.5,-2.3,20.3,0.0,0.0
2017-01-15,08MG012,2,8.560,49.309259999999995,-121.77373,2.6,-3.9,-0.7,18.7,0.0,0.0
2017-01-16,08MG012,2,8.559,49.309259999999995,-121.77373,5.1,-1.5,1.8,16.2,0.0,3.7
2017-01-17,08MG012,2,8.566,49.309259999999995,-121.77373,6.0,1.0,3.5,14.5,0.0,38.3
2017-01-18,08MG012,2,8.772,49.309259999999995,-121.77373,8.5,3.4,6.0,12.0,0.0,25.3
2017-01-19,08MG012,2,9.040,49.309259999999995,-121.77373,6.8,2.3,4.6,13.4,0.0,16.9
2017-01-20,08MG012,2,9.178,49.309259999999995,-121.77373,8.6,1.0,4.8,13.2,0.0,0.2
2017-01-21,08MG012,2,9.221,49.309259999999995,-121.77373,9.5,1.1,5.3,12.7,0.0,0.0
2017-01-22,08MG012,2,9.237,49.309259999999995,-121.77373,7.5,1.9,4.7,13.3,0.0,1.1
2017-01-23,08MG012,2,9.237,49.309259999999995,-121.77373,8.4,-0.7,3.9,14.1,0.0,0.0
2017-01-24,08MG012,2,9.227,49.309259999999995,-121.77373,6.6,-2.2,2.2,15.8,0.0,0.0
2017-01-25,08MG012,2,9.209,49.309259999999995,-121.77373,5.2,-0.3,2.5,15.5,0.0,0.0
2017-01-26,08MG012,2,9.187,49.309259999999995,-121.77373,7.5,-0.7,3.4,14.6,0.0,0.0
2017-01-27,08MG012,2,9.162,49.309259999999995,-121.77373,9.0,-1.9,3.6,14.4,0.0,0.0
2017-01-28,08MG012,2,9.134,49.309259999999995,-121.77373,8.4,-0.2,4.1,13.9,0.0,0.0
2017-01-29,08MG012,2,9.104,49.309259999999995,-121.77373,5.8,-0.3,2.8,15.2,0.0,0.4
2017-01-30,08MG012,2,9.087,49.309259999999995,-121.77373,5.8,1.6,2.8,15.2,0.0,0.4
2017-01-31,08MG012,2,9.071,49.309259999999995,-121.77373,6.0,1.9,4.0,14.0,0.0,0.0
2017-02-01,08MG012,2,9.048,49.309259999999995,-121.77373,5.2,0.5,2.9,15.1,0.0,0.0
2017-02-02,08MG012,2,9.013,49.309259999999995,-121.77373,5.7,0.5,3.1,14.9,0.0,0.0
2017-02-03,08MG012,2,8.980,49.309259999999995,-121.77373,2.0,-2.6,-0.3,18.3,0.0,5.0
2017-02-04,08MG012,2,8.961,49.309259999999995,-121.77373,0.7,-2.8,-1.1,19.1,0.0,11.3
2017-02-05,08MG012,2,8.942,49.309259999999995,-121.77373,-0.2,-3.7,-2.0,20.0,0.0,6.8
2017-02-06,08MG012,2,8.909,49.309259999999995,-121.77373,-1.9,-4.7,-3.3,21.3,0.0,0.8
2017-02-07,08MG012,2,8.884,49.309259999999995,-121.77373,-0.7,-4.6,-2.7,20.7,0.0,0.5
2017-02-08,08MG012,2,8.859,49.309259999999995,-121.77373,-1.5,-4.5,-3.0,21.0,0.0,1.2
2017-02-09,08MG012,2,8.865,49.309259999999995,-121.77373,1.5,-3.2,-0.9,18.9,0.0,43.4
2017-02-10,08MG012,2,8.896,49.309259999999995,-121.77373,6.7,-0.4,3.2,14.8,0.0,3.7
2017-02-11,08MG012,2,8.920,49.309259999999995,-121.77373,7.1,0.4,3.8,14.2,0.0,0.0
2017-02-12,08MG012,2,8.918,49.309259999999995,-121.77373,8.3,-1.6,3.4,14.6,0.0,0.0
2017-02-13,08MG012,2,8.905,49.309259999999995,-121.77373,13.4,2.6,8.0,10.0,0.0,0.0
2017-02-14,08MG012,2,8.889,49.309259999999995,-121.77373,12.4,4.5,8.5,9.5,0.0,1.4
2017-02-15,08MG012,2,9.007,49.309259999999995,-121.77373,12.4,4.3,8.5,9.5,0.0,1.4
2017-02-16,08MG012,2,9.402,49.309259999999995,-121.77373,10.7,4.6,7.7,10.3,0.0,10.3
2017-02-17,08MG012,2,9.624,49.309259999999995,-121.77373,11.8,3.5,7.7,10.3,0.0,0.8
2017-02-18,08MG012,2,9.660,49.309259999999995,-121.77373,8.2,4.0,6.1,11.9,0.0,2.6
2017-02-19,08MG012,2,9.659,49.309259999999995,-121.77373,9.1,3.4,6.3,11.7,0.0,4.1
2017-02-20,08MG012,2,9.644,49.309259999999995,-121.77373,8.6,2.8,5.7,12.3,0.0,2.5
2017-02-21,08MG012,2,9.613,49.309259999999995,-121.77373,8.4,2.4,5.4,12.6,0.0,0.0
2017-02-22,08MG012,2,9.580,49.309259999999995,-121.77373,7.7,-0.8,3.5,14.5,0.0,5.0
2017-02-23,08MG012,2,9.535,49.309259999999995,-121.77373,7.6,-0.7,3.5,14.5,0.0,0.0
2017-02-24,08MG012,2,9.491,49.309259999999995,-121.77373,8.0,-1.1,3.5,14.5,0.0,0.0
2017-02-25,08MG012,2,9.438,49.309259999999995,-121.77373,5.2,-2.9,1.2,16.8,0.0,2.9
2017-02-26,08MG012,2,9.403,49.309259999999995,-121.77373,6.5,0.1,3.3,14.7,0.0,4.9
2017-02-27,08MG012,2,9.347,49.309259999999995,-121.77373,2.9,-3.2,-0.2,18.2,0.0,3.6
2017-02-28,08MG012,2,9.297,49.309259999999995,-121.77373,3.3,-5.8,-1.3,19.3,0.0,1.5
2017-03-01,08MG012,2,9.259,49.309259999999995,-121.77373,9.0,0.5,4.8,13.2,0.0,5.6
2017-03-02,08MG012,2,9.235,49.309259999999995,-121.77373,7.0,3.0,5.0,13.0,0.0,6.0
2017-03-03,08MG012,2,9.241,49.309259999999995,-121.77373,7.0,2.7,4.9,13.1,0.0,32.3
2017-03-04,08MG012,2,9.270,49.309259999999995,-121.77373,6.1,0.2,3.2,14.8,0.0,6.1
2017-03-05,08MG012,2,9.251,49.309259999999995,-121.77373,5.0,0.4,2.7,15.3,0.0,1.5
2017-03-06,08MG012,2,9.219,49.309259999999995,-121.77373,6.5,0.1,3.3,14.7,0.0,4.2
2017-03-07,08MG012,2,9.197,49.309259999999995,-121.77373,4.7,-0.9,1.9,16.1,0.0,7.2
2017-03-08,08MG012,2,9.168,49.309259999999995,-121.77373,6.5,0.2,3.4,14.6,0.0,5.6
2017-03-09,08MG012,2,9.151,49.309259999999995,-121.77373,4.8,0.4,2.6,15.4,0.0,10.3
2017-03-10,08MG012,2,9.147,49.309259999999995,-121.77373,10.4,2.5,6.5,11.5,0.0,23.6
2017-03-11,08MG012,2,9.149,49.309259999999995,-121.77373,7.1,3.9,5.5,12.5,0.0,21.9
2017-03-12,08MG012,2,9.165,49.309259999999995,-121.77373,11.4,6.9,9.2,8.8,0.0,3.6
2017-03-13,08MG012,2,9.192,49.309259999999995,-121.77373,10.0,6.4,8.2,9.8,0.0,12.7
2017-03-14,08MG012,2,9.240,49.309259999999995,-121.77373,11.6,7.2,9.4,8.6,0.0,24.3
2017-03-15,08MG012,2,9.413,49.309259999999995,-121.77373,10.6,7.4,9.0,9.0,0.0,19.4
2017-03-16,08MG012,2,9.508,49.309259999999995,-121.77373,9.6,2.6,6.1,11.9,0.0,2.9
2017-03-17,08MG012,2,9.540,49.309259999999995,-121.77373,9.6,1.4,5.5,12.5,0.0,7.2
2017-03-18,08MG012,2,9.590,49.309259999999995,-121.77373,8.7,4.2,6.5,11.5,0.0,44.0
2017-03-19,08MG012,2,9.639,49.309259999999995,-121.77373,10.5,1.6,6.1,11.9,0.0,0.6
2017-03-20,08MG012,2,9.629,49.309259999999995,-121.77373,10.5,2.6,6.1,11.9,0.0,0.6
2017-03-21,08MG012,2,9.585,49.309259999999995,-121.77373,10.3,6.2,8.3,9.7,0.0,0.7
2017-03-22,08MG012,2,9.547,49.309259999999995,-121.77373,12.0,5.5,8.8,9.2,0.0,2.9
2017-03-23,08MG012,2,9.544,49.309259999999995,-121.77373,12.9,4.0,8.5,9.5,0.0,0.2
2017-03-24,08MG012,2,9.540,49.309259999999995,-121.77373,12.4,5.8,9.1,8.9,0.0,10.9
2017-03-25,08MG012,2,9.551,49.309259999999995,-121.77373,10.6,4.9,7.8,10.2,0.0,2.7
2017-03-26,08MG012,2,9.554,49.309259999999995,-121.77373,10.0,4.7,7.4,10.6,0.0,1.6
2017-03-27,08MG012,2,9.538,49.309259999999995,-121.77373,12.5,5.7,9.1,8.9,0.0,5.3
2017-03-28,08MG012,2,9.538,49.309259999999995,-121.77373,8.6,6.3,7.5,10.5,0.0,20.9
2017-03-29,08MG012,2,9.559,49.309259999999995,-121.77373,10.7,6.1,8.4,9.6,0.0,14.1
2017-03-30,08MG012,2,9.587,49.309259999999995,-121.77373,12.6,6.2,9.4,8.6,0.0,1.5
2017-03-31,08MG012,2,9.590,49.309259999999995,-121.77373,13.1,5.8,9.5,8.5,0.0,0.0
2017-04-01,08MG012,2,9.581,49.309259999999995,-121.77373,11.4,7.0,9.2,8.8,0.0,13.5
2017-04-02,08MG012,2,9.572,49.309259999999995,-121.77373,10.9,4.5,7.7,10.3,0.0,2.7
2017-04-03,08MG012,2,9.568,49.309259999999995,-121.77373,13.7,3.0,8.4,9.6,0.0,0.0
2017-04-04,08MG012,2,9.544,49.309259999999995,-121.77373,14.4,5.6,10.0,8.0,0.0,0.0
2017-04-05,08MG012,2,9.537,49.309259999999995,-121.77373,10.4,6.7,8.6,9.4,0.0,23.7
2017-04-06,08MG012,2,9.546,49.309259999999995,-121.77373,11.8,6.9,9.4,8.6,0.0,4.3
2017-04-07,08MG012,2,9.559,49.309259999999995,-121.77373,11.3,7.3,9.3,8.7,0.0,5.2
2017-04-08,08MG012,2,9.583,49.309259999999995,-121.77373,11.2,4.7,8.0,10.0,0.0,5.8
2017-04-09,08MG012,2,9.600,49.309259999999995,-121.77373,13.4,3.8,8.6,9.4,0.0,1.0
2017-04-10,08MG012,2,9.591,49.309259999999995,-121.77373,11.8,5.6,8.7,9.3,0.0,0.9
2017-04-11,08MG012,2,9.580,49.309259999999995,-121.77373,15.0,3.7,9.4,8.6,0.0,0.2
2017-04-12,08MG012,2,9.561,49.309259999999995,-121.77373,13.9,6.9,10.4,7.6,0.0,0.0
2017-04-13,08MG012,2,9.537,49.309259999999995,-121.77373,12.7,6.1,9.4,8.6,0.0,12.7
2017-04-14,08MG012,2,9.531,49.309259999999995,-121.77373,13.0,5.8,9.4,8.6,0.0,6.8
2017-04-15,08MG012,2,9.516,49.309259999999995,-121.77373,12.5,5.0,8.8,9.2,0.0,4.3
2017-04-16,08MG012,2,9.495,49.309259999999995,-121.77373,17.1,5.4,11.3,6.7,0.0,0.0
2017-04-17,08MG012,2,9.467,49.309259999999995,-121.77373,15.4,8.4,11.9,6.1,0.0,3.4
2017-04-18,08MG012,2,9.463,49.309259999999995,-121.77373,14.0,7.5,10.8,7.2,0.0,23.1
2017-04-19,08MG012,2,9.483,49.309259999999995,-121.77373,11.6,6.0,8.8,9.2,0.0,0.9
2017-04-20,08MG012,2,9.485,49.309259999999995,-121.77373,13.9,7.1,10.5,7.5,0.0,9.1
2017-04-21,08MG012,2,9.490,49.309259999999995,-121.77373,19.4,7.9,13.7,4.3,0.0,0.5
2017-04-22,08MG012,2,9.491,49.309259999999995,-121.77373,15.8,9.6,12.7,5.3,0.0,1.7
2017-04-23,08MG012,2,9.528,49.309259999999995,-121.77373,15.6,8.5,12.1,5.9,0.0,2.3
2017-04-24,08MG012,2,9.567,49.309259999999995,-121.77373,16.5,6.7,11.6,6.4,0.0,2.1
2017-04-25,08MG012,2,9.584,49.309259999999995,-121.77373,14.9,9.2,12.1,5.9,0.0,0.0
2017-04-26,08MG012,2,9.600,49.309259999999995,-121.77373,14.8,7.5,11.2,6.8,0.0,8.3
2017-04-27,08MG012,2,9.612,49.309259999999995,-121.77373,13.5,6.7,10.1,7.9,0.0,5.3
2017-04-28,08MG012,2,9.619,49.309259999999995,-121.77373,15.3,7.2,11.3,6.7,0.0,0.2
2017-04-29,08MG012,2,9.612,49.309259999999995,-121.77373,12.5,2.9,7.7,10.3,0.0,8.3
2017-04-30,08MG012,2,9.602,49.309259999999995,-121.77373,14.7,7.5,11.1,6.9,0.0,3.5
2017-05-01,08MG012,2,9.590,49.309259999999995,-121.77373,12.7,6.6,9.7,8.3,0.0,2.8
2017-05-02,08MG012,2,9.573,49.309259999999995,-121.77373,18.8,4.2,11.5,6.5,0.0,0.0
2017-05-03,08MG012,2,9.565,49.309259999999995,-121.77373,14.3,10.5,12.4,5.6,0.0,5.4
2017-05-04,08MG012,2,9.613,49.309259999999995,-121.77373,25.2,10.2,17.7,0.3,0.0,6.6
2017-05-05,08MG012,2,9.807,49.309259999999995,-121.77373,17.5,9.1,13.3,4.7,0.0,9.9
2017-05-06,08MG012,2,10.023,49.309259999999995,-121.77373,14.3,5.2,9.8,8.2,0.0,0.0
2017-05-07,08MG012,2,10.119,49.309259999999995,-121.77373,17.3,4.8,11.1,6.9,0.0,0.0
2017-05-08,08MG012,2,10.152,49.309259999999995,-121.77373,18.2,5.0,11.6,6.4,0.0,0.0
2017-05-09,08MG012,2,10.153,49.309259999999995,-121.77373,20.1,7.3,13.7,4.3,0.0,0.0
2017-05-10,08MG012,2,10.159,49.309259999999995,-121.77373,21.6,10.8,16.2,1.8,0.0,0.0
2017-05-11,08MG012,2,10.196,49.309259999999995,-121.77373,16.2,8.0,12.1,5.9,0.0,14.8
2017-05-12,08MG012,2,10.295,49.309259999999995,-121.77373,13.3,7.3,10.3,7.7,0.0,1.1
2017-05-13,08MG012,2,10.323,49.309259999999995,-121.77373,13.8,4.7,9.3,8.7,0.0,0.0
2017-05-14,08MG012,2,10.313,49.309259999999995,-121.77373,15.8,5.4,10.6,7.4,0.0,0.0
2017-05-15,08MG012,2,10.288,49.309259999999995,-121.77373,10.4,7.4,8.9,9.1,0.0,9.3
2017-05-16,08MG012,2,10.280,49.309259999999995,-121.77373,8.8,6.5,7.7,10.3,0.0,17.2
2017-05-17,08MG012,2,10.256,49.309259999999995,-121.77373,14.9,6.8,10.9,7.1,0.0,0.0
2017-05-18,08MG012,2,10.220,49.309259999999995,-121.77373,19.3,9.9,14.6,3.4,0.0,0.0
2017-05-19,08MG012,2,10.196,49.309259999999995,-121.77373,20.5,7.9,14.2,3.8,0.0,0.0
2017-05-20,08MG012,2,10.189,49.309259999999995,-121.77373,23.6,9.5,16.6,1.4,0.0,0.0
2017-05-21,08MG012,2,10.234,49.309259999999995,-121.77373,26.0,10.1,18.1,0.0,0.1,0.0
2017-05-22,08MG012,2,10.331,49.309259999999995,-121.77373,28.8,13.8,21.3,0.0,3.3,0.0
2017-05-23,08MG012,2,10.470,49.309259999999995,-121.77373,26.3,12.7,19.5,0.0,1.5,0.0
2017-05-24,08MG012,2,10.659,49.309259999999995,-121.77373,16.0,9.7,12.9,5.1,0.0,0.0
2017-05-25,08MG012,2,10.757,49.309259999999995,-121.77373,23.2,6.8,15.0,3.0,0.0,0.0
2017-05-26,08MG012,2,10.820,49.309259999999995,-121.77373,26.4,12.8,19.6,0.0,1.6,0.0
2017-05-27,08MG012,2,10.940,49.309259999999995,-121.77373,28.7,12.2,20.5,0.0,2.5,0.0
2017-05-28,08MG012,2,11.118,49.309259999999995,-121.77373,30.3,15.6,23.0,0.0,5.0,0.0
2017-05-29,08MG012,2,11.329,49.309259999999995,-121.77373,31.3,14.7,23.0,0.0,5.0,0.0
2017-05-30,08MG012,2,11.521,49.309259999999995,-121.77373,16.7,12.6,14.6,3.4,0.0,3.8
2017-05-31,08MG012,2,11.696,49.309259999999995,-121.77373,20.8,11.9,16.4,1.6,0.0,1.1
2017-06-01,08MG012,2,11.842,49.309259999999995,-121.77373,19.7,14.1,16.9,1.1,0.0,9.2
2017-06-02,08MG012,2,11.974,49.309259999999995,-121.77373,20.6,12.6,16.6,1.4,0.0,0.9
2017-06-03,08MG012,2,12.040,49.309259999999995,-121.77373,16.8,10.4,13.6,4.4,0.0,0.0
2017-06-04,08MG012,2,12.044,49.309259999999995,-121.77373,19.4,10.7,15.1,2.9,0.0,0.0
2017-06-05,08MG012,2,12.001,49.309259999999995,-121.77373,24.0,6.2,15.1,2.9,0.0,0.0
2017-06-06,08MG012,2,11.924,49.309259999999995,-121.77373,29.2,11.8,20.5,0.0,2.5,0.0
2017-06-07,08MG012,2,11.855,49.309259999999995,-121.77373,28.7,13.5,21.1,0.0,3.1,0.0
2017-06-08,08MG012,2,11.830,49.309259999999995,-121.77373,16.7,11.4,14.1,3.9,0.0,9.2
2017-06-09,08MG012,2,11.863,49.309259999999995,-121.77373,19.1,10.1,14.6,3.4,0.0,0.6
2017-06-10,08MG012,2,11.830,49.309259999999995,-121.77373,18.0,11.0,14.5,3.5,0.0,0.0
2017-06-11,08MG012,2,11.749,49.309259999999995,-121.77373,21.0,12.7,16.9,1.1,0.0,0.0
2017-06-12,08MG012,2,11.649,49.309259999999995,-121.77373,18.3,13.5,15.9,2.1,0.0,0.0
2017-06-13,08MG012,2,11.596,49.309259999999995,-121.77373,15.8,11.8,13.8,4.2,0.0,0.0
2017-06-14,08MG012,2,11.579,49.309259999999995,-121.77373,16.8,10.7,13.8,4.2,0.0,0.0
2017-06-15,08MG012,2,11.542,49.309259999999995,-121.77373,15.6,10.4,13.0,5.0,0.0,10.5
2017-06-16,08MG012,2,11.539,49.309259999999995,-121.77373,19.1,11.8,15.5,2.5,0.0,10.2
2017-06-17,08MG012,2,11.493,49.309259999999995,-121.77373,18.6,11.5,15.1,2.9,0.0,0.0
2017-06-18,08MG012,2,11.406,49.309259999999995,-121.77373,16.1,11.5,13.8,4.2,0.0,0.9
2017-06-19,08MG012,2,11.303,49.309259999999995,-121.77373,21.2,11.8,16.5,1.5,0.0,0.0
2017-06-20,08MG012,2,11.222,49.309259999999995,-121.77373,22.7,13.8,18.3,0.0,0.3,3.3
2017-06-21,08MG012,2,11.189,49.309259999999995,-121.77373,20.1,10.4,15.3,2.7,0.0,0.0
2017-06-22,08MG012,2,11.169,49.309259999999995,-121.77373,25.2,7.2,16.2,1.8,0.0,0.0
2017-06-23,08MG012,2,11.134,49.309259999999995,-121.77373,28.2,11.4,19.8,0.0,1.8,0.0
2017-06-24,08MG012,2,11.115,49.309259999999995,-121.77373,32.8,14.6,23.7,0.0,5.7,0.0
2017-06-25,08MG012,2,11.130,49.309259999999995,-121.77373,32.0,18.6,25.3,0.0,7.3,0.0
2017-06-26,08MG012,2,11.175,49.309259999999995,-121.77373,25.7,14.6,20.2,0.0,2.2,0.0
2017-06-27,08MG012,2,11.252,49.309259999999995,-121.77373,25.7,10.6,20.2,0.0,2.2,0.0
2017-06-28,08MG012,2,11.294,49.309259999999995,-121.77373,23.3,13.7,18.5,0.0,0.5,0.0
2017-06-29,08MG012,2,11.294,49.309259999999995,-121.77373,26.6,11.3,19.0,0.0,1.0,0.0
2017-06-30,08MG012,2,11.292,49.309259999999995,-121.77373,29.7,12.4,21.1,0.0,3.1,0.0
2017-07-01,08MG012,2,11.304,49.309259999999995,-121.77373,24.4,13.7,19.1,0.0,1.1,0.0
2017-07-02,08MG012,2,11.331,49.309259999999995,-121.77373,26.1,10.5,18.3,0.0,0.3,0.0
2017-07-03,08MG012,2,11.343,49.309259999999995,-121.77373,23.6,12.2,17.9,0.1,0.0,0.0
2017-07-04,08MG012,2,11.342,49.309259999999995,-121.77373,26.4,9.4,17.9,0.1,0.0,0.0
2017-07-05,08MG012,2,11.302,49.309259999999995,-121.77373,30.0,10.8,20.4,0.0,2.4,0.0
2017-07-06,08MG012,2,11.239,49.309259999999995,-121.77373,30.1,11.8,21.0,0.0,3.0,0.0
2017-07-07,08MG012,2,11.170,49.309259999999995,-121.77373,24.1,13.3,18.7,0.0,0.7,0.0
2017-07-08,08MG012,2,11.133,49.309259999999995,-121.77373,27.7,12.3,20.0,0.0,2.0,0.0
2017-07-09,08MG012,2,11.096,49.309259999999995,-121.77373,27.1,13.0,20.1,0.0,2.1,0.0
2017-07-10,08MG012,2,11.050,49.309259999999995,-121.77373,24.5,12.6,18.6,0.0,0.6,0.0
2017-07-11,08MG012,2,10.998,49.309259999999995,-121.77373,24.4,12.1,18.3,0.0,0.3,0.0
2017-07-12,08MG012,2,10.932,49.309259999999995,-121.77373,25.3,10.0,17.7,0.3,0.0,0.0
2017-07-13,08MG012,2,10.856,49.309259999999995,-121.77373,21.9,14.0,18.0,0.0,0.0,0.0
2017-07-14,08MG012,2,10.779,49.309259999999995,-121.77373,27.7,11.5,19.6,0.0,1.6,0.0
2017-07-15,08MG012,2,10.696,49.309259999999995,-121.77373,25.2,11.1,18.2,0.0,0.2,0.0
2017-07-16,08MG012,2,10.626,49.309259999999995,-121.77373,21.5,13.9,17.7,0.3,0.0,0.0
2017-07-17,08MG012,2,10.569,49.309259999999995,-121.77373,25.7,8.7,17.2,0.8,0.0,0.0
2017-07-18,08MG012,2,10.501,49.309259999999995,-121.77373,27.7,11.4,19.6,0.0,1.6,0.0
2017-07-19,08MG012,2,10.423,49.309259999999995,-121.77373,26.2,9.8,18.0,0.0,0.0,0.0
2017-07-20,08MG012,2,10.366,49.309259999999995,-121.77373,21.3,14.5,17.9,0.1,0.0,7.1
2017-07-21,08MG012,2,10.336,49.309259999999995,-121.77373,21.8,11.4,16.6,1.4,0.0,0.0
2017-07-22,08MG012,2,10.297,49.309259999999995,-121.77373,22.0,16.2,19.1,0.0,1.1,0.6
2017-07-23,08MG012,2,10.259,49.309259999999995,-121.77373,25.3,16.3,20.8,0.0,2.8,0.3
2017-07-24,08MG012,2,10.242,49.309259999999995,-121.77373,27.7,12.6,20.2,0.0,2.2,0.0
2017-07-25,08MG012,2,10.225,49.309259999999995,-121.77373,29.3,12.3,20.8,0.0,2.8,0.0
2017-07-26,08MG012,2,10.201,49.309259999999995,-121.77373,28.5,12.2,20.4,0.0,2.4,0.0
2017-07-27,08MG012,2,10.177,49.309259999999995,-121.77373,24.1,13.5,18.8,0.0,0.8,0.0
2017-07-28,08MG012,2,10.176,49.309259999999995,-121.77373,26.0,8.9,17.5,0.5,0.0,0.2
2017-07-29,08MG012,2,10.171,49.309259999999995,-121.77373,27.5,10.3,18.9,0.0,0.9,0.0
2017-07-30,08MG012,2,10.158,49.309259999999995,-121.77373,27.6,12.1,19.9,0.0,1.9,0.0
2017-07-31,08MG012,2,10.149,49.309259999999995,-121.77373,27.6,11.0,19.9,0.0,1.9,0.0
2017-08-01,08MG012,2,10.142,49.309259999999995,-121.77373,30.4,15.0,22.7,0.0,4.7,0.0
2017-08-02,08MG012,2,10.129,49.309259999999995,-121.77373,30.4,18.4,22.7,0.0,4.7,0.0
2017-08-03,08MG012,2,10.115,49.309259999999995,-121.77373,30.4,18.4,22.7,0.0,4.7,0.0
2017-08-04,08MG012,2,10.107,49.309259999999995,-121.77373,30.4,15.0,22.7,0.0,4.7,0.0
2017-08-05,08MG012,2,10.103,49.309259999999995,-121.77373,25.0,14.6,19.8,0.0,1.8,0.0
2017-08-06,08MG012,2,10.100,49.309259999999995,-121.77373,28.0,12.4,20.2,0.0,2.2,0.0
2017-08-07,08MG012,2,10.088,49.309259999999995,-121.77373,29.7,12.8,21.3,0.0,3.3,0.0
2017-08-08,08MG012,2,10.079,49.309259999999995,-121.77373,29.3,13.1,21.2,0.0,3.2,0.0
2017-08-09,08MG012,2,10.072,49.309259999999995,-121.77373,30.1,14.0,22.1,0.0,4.1,0.0
2017-08-10,08MG012,2,10.069,49.309259999999995,-121.77373,31.6,15.2,23.4,0.0,5.4,0.0
2017-08-11,08MG012,2,10.064,49.309259999999995,-121.77373,30.4,13.0,21.7,0.0,3.7,0.0
2017-08-12,08MG012,2,10.057,49.309259999999995,-121.77373,24.7,13.5,19.1,0.0,1.1,0.0
2017-08-13,08MG012,2,10.053,49.309259999999995,-121.77373,23.5,15.3,19.4,0.0,1.4,7.3
2017-08-14,08MG012,2,10.062,49.309259999999995,-121.77373,23.5,11.6,17.6,0.4,0.0,0.0
2017-08-15,08MG012,2,10.048,49.309259999999995,-121.77373,25.7,9.4,17.6,0.4,0.0,0.0
2017-08-16,08MG012,2,10.003,49.309259999999995,-121.77373,25.5,9.8,17.7,0.3,0.0,0.0
2017-08-17,08MG012,2,9.957,49.309259999999995,-121.77373,26.0,15.4,20.7,0.0,2.7,0.0
2017-08-18,08MG012,2,9.915,49.309259999999995,-121.77373,21.4,11.0,16.2,1.8,0.0,0.0
2017-08-19,08MG012,2,9.874,49.309259999999995,-121.77373,25.0,14.3,19.7,0.0,1.7,0.0
2017-08-20,08MG012,2,9.847,49.309259999999995,-121.77373,26.2,9.9,18.1,0.0,0.1,0.0
2017-08-21,08MG012,2,9.817,49.309259999999995,-121.77373,28.4,10.6,19.5,0.0,1.5,0.0
2017-08-22,08MG012,2,9.779,49.309259999999995,-121.77373,30.8,11.7,21.3,0.0,3.3,0.0
2017-08-23,08MG012,2,9.742,49.309259999999995,-121.77373,26.7,12.7,19.7,0.0,1.7,0.0
2017-08-24,08MG012,2,9.723,49.309259999999995,-121.77373,23.4,12.3,17.9,0.1,0.0,0.4
2017-08-25,08MG012,2,9.733,49.309259999999995,-121.77373,24.5,8.5,16.5,1.5,0.0,0.0
2017-08-26,08MG012,2,9.723,49.309259999999995,-121.77373,28.5,8.9,18.7,0.0,0.7,0.0
2017-08-27,08MG012,2,9.692,49.309259999999995,-121.77373,31.7,12.1,21.9,0.0,3.9,0.0
2017-08-28,08MG012,2,9.673,49.309259999999995,-121.77373,33.3,13.6,23.5,0.0,5.5,0.0
2017-08-29,08MG012,2,9.655,49.309259999999995,-121.77373,32.8,16.0,24.4,0.0,6.4,0.0
2017-08-30,08MG012,2,9.632,49.309259999999995,-121.77373,25.0,13.3,19.2,0.0,1.2,0.0
2017-08-31,08MG012,2,9.628,49.309259999999995,-121.77373,25.9,15.6,20.8,0.0,2.8,0.0
2017-09-01,08MG012,2,9.629,49.309259999999995,-121.77373,28.7,10.3,19.5,0.0,1.5,0.0
2017-09-02,08MG012,2,9.617,49.309259999999995,-121.77373,32.4,12.4,22.4,0.0,4.4,0.0
2017-09-03,08MG012,2,9.615,49.309259999999995,-121.77373,33.9,14.6,24.3,0.0,6.3,0.0
2017-09-04,08MG012,2,9.634,49.309259999999995,-121.77373,36.8,16.4,26.6,0.0,8.6,0.0
2017-09-05,08MG012,2,9.647,49.309259999999995,-121.77373,30.5,20.6,25.6,0.0,7.6,0.5
2017-09-06,08MG012,2,9.651,49.309259999999995,-121.77373,28.0,16.3,22.2,0.0,4.2,0.0
2017-09-07,08MG012,2,9.659,49.309259999999995,-121.77373,24.8,14.0,19.4,0.0,1.4,0.0
2017-09-08,08MG012,2,9.667,49.309259999999995,-121.77373,20.7,16.6,18.7,0.0,0.7,1.2
2017-09-09,08MG012,2,9.679,49.309259999999995,-121.77373,18.4,12.8,15.6,2.4,0.0,19.8
